the_geom,business_hours_7_closing_time,id,title,content,type,address,city,state,zip,phone,notes,disclaimer,business_hours_0_day_of_week,latitude,longitude,marker_content,business_hours_0_opening_time,business_hours_0_closing_time,business_hours_1_day_of_week,business_hours_1_opening_time,business_hours_1_closing_time,business_hours_2_day_of_week,business_hours_2_opening_time,business_hours_2_closing_time,business_hours_3_day_of_week,business_hours_3_opening_time,business_hours_3_closing_time,business_hours_4_day_of_week,business_hours_4_opening_time,business_hours_4_closing_time,business_hours_5_day_of_week,business_hours_5_opening_time,business_hours_5_closing_time,business_hours_6_day_of_week,business_hours_6_opening_time,business_hours_6_closing_time,business_hours_7_day_of_week,business_hours_7_opening_time,cartodb_id,business_hours_8_day_of_week,business_hours_8_opening_time,business_hours_8_closing_time,business_hours_9_day_of_week,business_hours_9_opening_time,business_hours_9_closing_time,business_hours_10_day_of_week,business_hours_10_opening_time,business_hours_10_closing_time,business_hours_11_day_of_week,business_hours_11_opening_time,business_hours_11_closing_time,business_hours_12_day_of_week,business_hours_12_opening_time,business_hours_12_closing_time,business_hours_13_day_of_week,business_hours_13_opening_time,business_hours_13_closing_time,business_hours_14_day_of_week,business_hours_14_opening_time,business_hours_14_closing_time,business_hours_15_day_of_week,business_hours_15_opening_time,business_hours_15_closing_time,business_hours_16_day_of_week,business_hours_16_opening_time,business_hours_16_closing_time,business_hours_17_day_of_week,business_hours_17_opening_time,business_hours_17_closing_time,business_hours_18_day_of_week,business_hours_18_opening_time,business_hours_18_closing_time,business_hours_19_day_of_week,business_hours_19_opening_time,business_hours_19_closing_time,business_hours_20_day_of_week,business_hours_20_opening_time,business_hours_20_closing_time
0101000020E61000007FDDE9CE137155C0A9F6E978CC1A4340,09:30:00,7659,The Lord's Kitchen,,soup-kitchen,2732 South 5th Street,Louisville,KY,40208,(502) 634-1665,"Breakfast M - Sat.; Lunch Sun - Sat.; Dinner every Wednesday",,1,38.209365,-85.766834,"<h4 class=""listing-infowindow-title"">The Lord's Kitchen<img src=""/assets/plugins/dare-to-care-listings/public/img/soup-kitchen.png"" /></h4><p class=""listing-infowindow-address"">2732 South 5th Street, Louisville, 40208 KY</p><p class=""listing-infowindow-phone"">(502) 634-1665</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7659); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM</span><br><span>Tuesday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM</span><br><span>Wednesday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM, 5:00 PM-6:00 PM</span><br><span>Thursday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM</span><br><span>Friday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM</span><br><span>Saturday: </span><span>9:00 AM-9:30 AM, 11:00 AM-11:45 AM</span><br><span>Sunday: </span><span>11:00 AM-11:45 PM</span><br><p class=""listing-infowindow-notes"">Breakfast M - Sat.; Lunch Sun - Sat.; Dinner every Wednesday</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,09:30:00,1,11:00:00,11:45:00,2,09:00:00,09:30:00,2,11:00:00,11:45:00,3,09:00:00,09:30:00,3,11:00:00,11:45:00,3,05:00:00,06:00:00,4,09:00:00,56,4,11:00:00,11:45:00,5,09:00:00,09:30:00,5,11:00:00,11:45:00,6,09:00:00,09:30:00,6,11:00:00,11:45:00,7,11:00:00,11:45:00,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000088F368E587E55C08D2AC3B81B104340,,7584,Laconia United Methodist Church,,pantry,5105 Main Street,Elizabeth,IN,47117,(812) 737-1915,3rd Saturday of the month,"Serves residents of Laconia, Mauckport, New Amsterdam, Central, New Middletown and Elizabeth",6,38.125846,-85.974155,"<h4 class=""listing-infowindow-title"">Laconia United Methodist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">5105 Main Street, Elizabeth, 47117 IN</p><p class=""listing-infowindow-phone"">(812) 737-1915</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7584); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>9:00 AM-10:00 AM</span><br><p class=""listing-infowindow-notes"">3rd Saturday of the month</p><p class=""listing-infowindow-disclaimer"">Serves residents of Laconia, Mauckport, New Amsterdam, Central, New Middletown and Elizabeth</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",09:00:00,10:00:00,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000008C48145AD66F55C0D74E9484441E4340,05:30:00,7658,St. Vincent De Paul Center / Open Hand Kitchen,,soup-kitchen,1026 South Jackson Street,Louisville,KY,40203,(502) 584-2480,,,1,38.236466,-85.747458,"<h4 class=""listing-infowindow-title"">St. Vincent De Paul Center / Open Hand Kitchen<img src=""/assets/plugins/dare-to-care-listings/public/img/soup-kitchen.png"" /></h4><p class=""listing-infowindow-address"">1026 South Jackson Street, Louisville, 40203 KY</p><p class=""listing-infowindow-phone"">(502) 584-2480</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7658); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Tuesday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Wednesday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Thursday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Friday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Saturday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><span>Sunday: </span><span>12:00 PM-12:30 PM, 5:00 PM-5:30 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",12:00:00,12:30:00,1,05:00:00,05:30:00,2,12:00:00,12:30:00,2,05:00:00,05:30:00,3,12:00:00,12:30:00,3,05:00:00,05:30:00,4,12:00:00,12:30:00,4,05:00:00,57,5,12:00:00,12:30:00,5,05:00:00,05:30:00,6,12:00:00,12:30:00,6,05:00:00,05:30:00,7,12:00:00,12:30:00,7,05:00:00,05:30:00,,,,,,,,,,,,,,,,,,,,,
0101000020E61000008C4CC0AF917255C0DE7536E49F1D4340,,7660,The Lord's Kitchen / City of Hope,,soup-kitchen,1811 Standard Avenue,Louisville,Ky,40210,(502) 413-0112,,,1,38.231442,-85.790142,"<h4 class=""listing-infowindow-title"">The Lord's Kitchen / City of Hope<img src=""/assets/plugins/dare-to-care-listings/public/img/soup-kitchen.png"" /></h4><p class=""listing-infowindow-address"">1811 Standard Avenue, Louisville, 40210 Ky</p><p class=""listing-infowindow-phone"">(502) 413-0112</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7660); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Monday: </span><span>12:15 PM-12:55 PM</span><br><span>Tuesday: </span><span>12:15 PM-12:55 PM</span><br><span>Wednesday: </span><span>12:15 PM-12:55 PM</span><br><span>Thursday: </span><span>12:15 PM-12:55 PM</span><br><span>Friday: </span><span>12:15 PM-12:55 PM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",12:15:00,12:55:00,2,12:15:00,12:55:00,3,12:15:00,12:55:00,4,12:15:00,12:55:00,5,12:15:00,12:55:00,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000C39D0B23BD7055C057772CB6491D4340,,7663,West End Baptist Church,,soup-kitchen,1400 South Fourth Street,Louisville,KY,40208,(502) 635-9266,,,6,38.228812,-85.761544,"<h4 class=""listing-infowindow-title"">West End Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/soup-kitchen.png"" /></h4><p class=""listing-infowindow-address"">1400 South Fourth Street, Louisville, 40208 KY</p><p class=""listing-infowindow-phone"">(502) 635-9266</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7663); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>8:00 AM-10:00 AM</span><br><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",08:00:00,10:00:00,,,,,,,,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E610000044FD2E6CCD6455C085EAE6E26F334340,,7576,Grace and Glory Lutheran Church,,pantry,11952 W US Highway 42,Goshen,KY,40026,(502) 228-0650,Last Saturday of the month,,3,38.401852,-85.575038,"<h4 class=""listing-infowindow-title"">Grace and Glory Lutheran Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">11952 W US Highway 42, Goshen, 40026 KY</p><p class=""listing-infowindow-phone"">(502) 228-0650</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7576); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Wednesday: </span><span>10:00 AM-1:00 PM</span><br><span>Saturday: </span><span>10:00 AM-1:00 PM</span><br><p class=""listing-infowindow-notes"">Last Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,01:00:00,6,10:00:00,01:00:00,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000124DA088457555C088307E1AF7184340,,7671,Praise Covenant - ZIP CODE RESTRICTED 40216-40258-40272-40177,,mobile-pantry,3107 South Crums Lane / off Cane Run Road,Louisville,KY,40216,,"2nd Monday of the month at 2pm. You may not assemble on private property prior to 2 hours before the scheduled start time. THIS POLICY WILL BE ENFORCED.  Please be present at 2pm. When all people present have been served, the distribution will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations. ",1,38.195041,-85.832369,"<h4 class=""listing-infowindow-title"">Praise Covenant - ZIP CODE RESTRICTED 40216-40258-40272-40177<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">3107 South Crums Lane / off Cane Run Road, Louisville, 40216 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7671); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Monday of the month at 2pm. You may not assemble on private property prior to 2 hours before the scheduled start time. THIS POLICY WILL BE ENFORCED.  Please be present at 2pm. When all people present have been served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations. </p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000006669A7E6726955C04A7D59DAA9174340,,7668,St. Bartholomew,,mobile-pantry,2036 Beuchel Bank Road,Louisville,KY,40218,,"2nd Tuesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am. When all people present have been served, the distribution will end. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.184871,-85.647638,"<h4 class=""listing-infowindow-title"">St. Bartholomew<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">2036 Beuchel Bank Road, Louisville, 40218 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7668); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Tuesday of the month at 10am. You may not assemble on private property prior to 2 hours before the scheduled start time. Please be present at 10am. When all people present have been served, the distribution will end. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions too dangerous for the public.  Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000D07F0F5EBB7155C0C7F2AE7AC01C4340,,7670,Parkway Place Apartments - CURRENT RESIDENTS ONLY,,mobile-pantry,1703 South 13th Street / Community Center,Louisville,KY,40210,,"2nd Monday of the month at 10am.  CURRENT RESIDENTS ONLY. Please arrive and sign-in, by 10am.  When all the people present have been served, the distribution will be ended. ","Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions. too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.",1,38.224624,-85.777061,"<h4 class=""listing-infowindow-title"">Parkway Place Apartments - CURRENT RESIDENTS ONLY<img src=""/assets/plugins/dare-to-care-listings/public/img/mobile-pantry.png"" /></h4><p class=""listing-infowindow-address"">1703 South 13th Street / Community Center, Louisville, 40210 KY</p><p class=""listing-infowindow-phone""></p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7670); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><p class=""listing-infowindow-notes"">2nd Monday of the month at 10am.  CURRENT RESIDENTS ONLY. Please arrive and sign-in, by 10am.  When all the people present have been served, the distribution will be ended. </p><p class=""listing-infowindow-disclaimer"">Please bring your own box, bags, carts, etc. to transport food to your home. Pantry may be cancelled due to weather conditions. too dangerous for the public. Please check this website at least 1 hour prior to the scheduled start time for, last minute cancellations.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000B96C74CE4F7355C0F3AB3940301F4340,,7577,Greater Harvest Missionary Baptist Church,,pantry,2912 West Kentucky Street,Louisville,KY,40211,(502) 778-8378,"Serves residents living in area bounded on north by Garland Ave., 28th Street to the east, Virginia Ave. to the south, and I-264 to the west.",,5,38.24366,-85.801746,"<h4 class=""listing-infowindow-title"">Greater Harvest Missionary Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">2912 West Kentucky Street, Louisville, 40211 KY</p><p class=""listing-infowindow-phone"">(502) 778-8378</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7577); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Friday: </span><span>11:00 AM-1:00 PM</span><br><p class=""listing-infowindow-notes"">Serves residents living in area bounded on north by Garland Ave., 28th Street to the east, Virginia Ave. to the south, and I-264 to the west.</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:00:00,01:00:00,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000EA03C93B874B55C011397D3D5F2F4340,,7579,Henry County Help Center,,pantry,4844 NORTH MAIN,Eminece,KY,40019,(502) 777-0970,Produce only on the 5th Thursday of the month,MUST HAVE APPOINTMENT: Call (502) 777-0970 for appointment,4,38.370094,-85.180129,"<h4 class=""listing-infowindow-title"">Henry County Help Center<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">4844 NORTH MAIN, Eminece, 40019 KY</p><p class=""listing-infowindow-phone"">(502) 777-0970</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7579); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Thursday: </span><span>11:30 AM-5:30 PM</span><br><p class=""listing-infowindow-notes"">Produce only on the 5th Thursday of the month</p><p class=""listing-infowindow-disclaimer"">MUST HAVE APPOINTMENT: Call (502) 777-0970 for appointment</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:30:00,05:30:00,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000645B069CA57455C0242BBF0CC6124340,,7578,Harvest Church of God,,pantry,7301 Arnoldtown Road,Louisville,KY,40214,(502) 933-0085,3rd Saturday of the month,,6,38.146669,-85.822608,"<h4 class=""listing-infowindow-title"">Harvest Church of God<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">7301 Arnoldtown Road, Louisville, 40214 KY</p><p class=""listing-infowindow-phone"">(502) 933-0085</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7578); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>10:00 AM-1:00 PM</span><br><p class=""listing-infowindow-notes"">3rd Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",10:00:00,01:00:00,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E61000005AD6FD63217655C0BD361B2B31194340,,7580,Highland Park Missionary Baptist Church,,pantry,3700 Shanks Lane,Louisville,KY,40216,(502) 447-0055,4th Saturday of the month,Serves area from Dixie to Campground Rd. and Crums Ln. to Rockford Ln. within 40216,6,38.196813,-85.845788,"<h4 class=""listing-infowindow-title"">Highland Park Missionary Baptist Church<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">3700 Shanks Lane, Louisville, 40216 KY</p><p class=""listing-infowindow-phone"">(502) 447-0055</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7580); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Saturday: </span><span>11:00 AM-1:00 PM</span><br><p class=""listing-infowindow-notes"">4th Saturday of the month</p><p class=""listing-infowindow-disclaimer"">Serves area from Dixie to Campground Rd. and Crums Ln. to Rockford Ln. within 40216</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:00:00,01:00:00,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000651A4D2EC67155C0B3614D65511A4340,,7585,Larchmont Helping Hands Pantry,,pantry,3134 Taylor Blvd.,Louisville,KY,40215,(502) 361-1329,"3rd Saturday of the month, 10 AM until food is gone & 2nd and 4th Tuesdays for produce only",,2,38.205609,-85.777721,"<h4 class=""listing-infowindow-title"">Larchmont Helping Hands Pantry<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">3134 Taylor Blvd., Louisville, 40215 KY</p><p class=""listing-infowindow-phone"">(502) 361-1329</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7585); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Tuesday: </span><span>11:00 AM-2:00 PM</span><br><p class=""listing-infowindow-notes"">3rd Saturday of the month, 10 AM until food is gone & 2nd and 4th Tuesdays for produce only</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",11:00:00,02:00:00,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0101000020E6100000D447E00F3F7255C07862D68BA1184340,,7589,Lighthouse Christian Fellowship,,pantry,1334 Camden Avenue,Louisville,KY,40215,(502)___-____,"2nd & 4th Wednesdays of the month ; Produce only on the 2nd Saturday of the month",,3,38.19243,-85.785099,"<h4 class=""listing-infowindow-title"">Lighthouse Christian Fellowship<img src=""/assets/plugins/dare-to-care-listings/public/img/pantry.png"" /></h4><p class=""listing-infowindow-address"">1334 Camden Avenue, Louisville, 40215 KY</p><p class=""listing-infowindow-phone"">(502)___-____</p><p class=""listing-infowindow-directions""><a href=""#"" onclick=""app.getDirections(7589); return false;"">Get Directions</a></p><h5 class=""listing-infowindow-hours"">Hours</h5><span>Wednesday: </span><span>5:30 PM-6:30 PM</span><br><span>Saturday: </span><span>10:00 AM-11:30 AM</span><br><p class=""listing-infowindow-notes"">2nd & 4th Wednesdays of the month ; Produce only on the 2nd Saturday of the month</p><p class=""listing-infowindow-disclaimer""><em>Call before visiting the site to check on geographic restrictions/eligibility.</em></p>",05:30:00,06:30:00,6,10:00:00,11:30:00,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
